Catalog,DataAsset,ColumnHeader,BusinessTerm,Category,Done
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_GOAL_AMT,대리점매입목표금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_STK_AMT,대리점재고금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_DC_AMT,대리점할인금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_DC_SUP_AMT,대리점할인공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_AR_ROTDAY,대리점채권회전일수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_STK_ROTDAY,대리점재고회전일수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_STK_SUP_AMT,대리점재고공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_ETC_OUT_AMT,대리점재고기타출금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_ETC_IN_SUP_AMT,대리점재고기타입공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_SUP_GOAL_AMT,대리점매입공급가목표금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_ETC_IN_AMT,대리점재고기타입금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_NORMAL_CONSULT_CNT,대리점정상카운셀러수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_07_CNT,대리점카운셀러직급7수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_REG_CONSULT_CNT,대리점등록카운셀러수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_RECEIPT_AMT,대리점입금금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_INC_AMT,대리점지급금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_TOT_CONSULT_CNT,대리점총카운셀러수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_ETC_OUT_SUP_AMT,대리점재고기타출공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_ACTIVE_CONSULT_CNT,대리점활동카운셀러수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_RECEIPT_CONSULT_CNT,대리점수금발생카운셀러수,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_01_CNT,대리점카운셀러직급1수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_GRADE_CONSULT_CNT,대리점직급카운셀러수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_BGN_AR_AMT,대리점기초채권금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_02_CNT,대리점카운셀러직급2수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_03_CNT,대리점카운셀러직급3수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_04_CNT,대리점카운셀러직급4수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_05_CNT,대리점카운셀러직급5수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_CONSULT_06_CNT,대리점카운셀러직급6수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_END_AR_AMT,대리점기말채권금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_TOT_CUST_CNT,대리점총고객수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_SUP_AMT_P,회사매출금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_OH_CUST_CNT,대리점오휘클럽고객수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CUST_RECEIPT_AMT,고객수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_REG_CUST_CNT,대리점등록고객수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_OH_REG_CUST_CNT,대리점오휘클럽등록고객수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_SELL_AMT,카운셀러매출금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_RECEIPT_AMT,카운셀러수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_PROD_AMT,카운셀러상품대금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_DEPOSIT_AMT,카운셀러예수금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_SELL_GOAL_AMT,카운셀러매출목표금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_AR_ROTDAY,카운셀러미수회전일수,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_STK_QTY,카운셀러재고수량,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_STK_AMT,카운셀러재고금액,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_STK_ROTDAY,카운셀러재고회전일수,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CUST_SELL_QTY,고객매출수량,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_INC_AMT,카운셀러지급금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CUST_SELL_AMT,고객매출금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_GOOD_CONSULT_CNT,대리점우수카운셀러수,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CUST_END_AR_AMT,고객미수잔액,영업 >> 방판 영업 >> 고객,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CONSULT_END_AR_AMT,카운셀러미수잔액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_STK_AMT,대리점판매재고금액,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CUST_AR_ROTDAY,고객미수회전일수,영업 >> 방판 영업 >> 고객,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_SUP_STK_AMT,대리점판매재고공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_BUY_STK_AMT,대리점회사매입재고금액,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_BUY_SUP_STK_AMT,대리점회사매입재고공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,EAICHECKFLAG,EAI체크구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_SUP_AMT_C,색조회사매출금액,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_SUP_AMT_STAND,대리점기준매입공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_SUP_AMT_H,건기식회사매출금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_SELL_AMT_STAND,대리점기준매입금액,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,AGENCY_TOT_REG_CUST_CNT,대리점총등록고객수,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG20] 대리점 월 KPI실적,CUST_ETC_RECEIPT_AMT,고객기타수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,DATE,년월일,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,AGENCY_SELL_AMT,대리점매입금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,AGENCY_SELL_QTY,대리점매입수량,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,AGENCY_SELL_SUP_AMT,대리점매입공급가액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,PROD_CODE,상품코드,02-기준정보 >> 상품,Y
§ 영업＞방판 카탈로그,[TNG50] 대리점 제품매입내역,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,SALE_TEAM_CODE,영업팀코드,영업 >> 영업조직,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,BIZ_NO_NAME,사업자명,02-기준정보 >> 거래처,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_NAME,대리점명,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_FLAG,대리점구분,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,SALE_EMP_CODE,영업담당사번,영업 >> 영업조직,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_NAME,대표자성명,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,BIZ_NO,사업자번호,02-기준정보 >> 거래처,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,BIZ_TYPE_NAME,업태명,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_MOBILE_NO2,경영자휴대전화2번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,BIZ_ITEM_NAME,종목명,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_TEL_NO1,대리점전화1번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_TEL_NO2,대리점전화2번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_TEL_NO3,대리점전화3번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_FAX_NO1,대리점팩스1번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_FAX_NO2,대리점팩스2번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,AGENCY_FAX_NO3,대리점팩스3번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_MOBILE_NO1,대표자휴대전화1번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_MOBILE_NO1,경영자휴대전화1번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_RES_ID,대표자주민번호,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,TRANS_PLANT_CODE,배송플랜트코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_MOBILE_NO3,대표자휴대전화3번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_MOBILE_NO3,경영자휴대전화3번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,HOME_TEL_NO3,자택전화3번호,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,POST_NO,우편번호,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,ADDR1,기본주소,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,ADDR2,상세주소,03-개인정보,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,DEAL_OPEN_DATE,거래시작년월일,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,DEAL_CLOSE_DATE,거래종료년월일,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,DELIVER_PLANT_CODE,납품플랜트코드,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,DELIVER_PLANT_NAME,납품플랜트명,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,TRANS_DATE_FLAG,배송일구분,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,STATUS_FLAG,상태구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,TRANS_PLANT_NAME,배송플랜트명,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,HOME_TEL_NO1,자택전화1번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_NAME,경영자성명,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_RES_ID,경영자주민번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,NAME_CHECK_YN,실명확인여부,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_RELATE_FLAG,대표자관계구분,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_TEL_NO1,경영자자택전화1번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_TEL_NO2,경영자자택전화2번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_TEL_NO3,경영자자택전화3번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_MOBILE_NO2,대표자휴대전화2번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,HOME_TEL_NO2,자택전화2번호,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_DUPINFO,대표자인증DI,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_BIRTH_DATE,대표자생년월일,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_POST_NO,경영자우편번호,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_ADDR1,경영자기본주소,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_ADDR2,경영자상세주소,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,AR_CONTROL_YN,채권한도관리여부,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,CREATE_BY,생성자ID,01-시스템,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_CONNINFO,대표자인증CI,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,DEAL_STMT_INFO,거래명세서정보,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,DEAL_STMT_MSG,거래명세서내용,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,COST_CENTER,비용센터코드,02-기준정보 >> 조직,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,TRUST_CODE,상위거래선코드,02-기준정보 >> 거래처,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,HOME_SEND_YN,홈페이지전송여부,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,PDA_HIDDEN_YN,스마트비공개여부,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,EAICHECKFLAG,EAI체크구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,DEL_REQ_DATE,삭제요청일자,01-시스템,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,DEL_REQ_BY,삭제요청자ID,01-시스템,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,LECTURER_TO,필요교육강사수,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,COMPANY_CODE,공제조합회사코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_EMAIL_ACC,경영자이메일도메인,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_NAME_CHECK_YN,대표자실명확인여부,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_SEX_DISTI_FLAG,대표자성별구분,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,REPR_FORE_CLSF,대표자내외국인구분,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_CONNINFO,경영자인증CI,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_DUPINFO,경영자인증DI,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_BIRTH_DATE,경영자생년월일,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_SEX_DISTI_FLAG,경영자성별구분,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_FORE_CLSF,경영자내외국인구분,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_SOLAR_LUNAR_FLAG,실경영자양음력구분,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_REAL_BIRTH_DATE,경영자실제생년월일,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,LECTURER_CODE,교육강사ID,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,AUTO_IN_YN,자동입고여부,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,ATTEND_APPLY,출근처리구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,PRICE_GROUP_CODE,가격그룹코드,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,SYS_INS_DATE,시스템입력일시,01-시스템,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,SYS_INS_USER,시스템입력자ID,01-시스템,N
§ 영업＞방판 카탈로그,[TNI10] 대리점,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,MANAGER_EMAIL_ID,경영자이메일계정,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNI10] 대리점,SALE_EMP2_CODE,영업담당사번,영업 >> 영업조직,N
§ 영업＞방판 카탈로그,[TNI20] 영업팀,USE_YN,사용여부,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SALE_TEAM_CODE,영업팀코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SALE_TEAM_NAME,영업팀명,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,HIGH_TEAM_CODE,상위부서코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,CODE_SORT,정렬번호,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNI20] 영업팀,EAICHECKFLAG,EAI체크구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_TYPE,코드유형,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_VALUE,코드,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_NAME,코드명,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_FULL_NAME,코드전체명,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_SORT,정렬번호,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_REF_VALUE1,코드참조1값,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_REF_VALUE2,코드참조2값,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_REF_NAME1,코드참조1명,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CODE_REF_NAME2,코드참조2명,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,USE_YN,사용여부,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,REMARK,비고내용,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,CREATE_BY,생성자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNI50] 공통코드,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNIE0] 영업부문,SALE_DEPT_CODE,영업부문코드,영업 >> 영업조직,Y
